status,p_value,morans_test_statistic,morans_I,gene_short_name,q_value
OK,3.5022180472677055e-122,23.477019321493174,0.07798720201199101,TMCO1,4.226315303304735e-121
OK,2.2941658930968023e-88,19.893981608130645,0.06606443504472208,UCK2,2.31179466167964e-87
OK,3.5982428279391573e-10,6.161707133375583,0.020326375615101554,FAM78B,1.3711885625849724e-9
OK,8.71602143611428e-27,10.650023829869786,0.0352900149608151,POGK,4.885757270894805e-26
OK,0.00413938456504348,2.6404840424091525,0.00863641837387703,TADA1,0.009818845498295968
OK,0.010453649954842157,2.3096543161223795,0.007513300354706131,ILDR2,0.02331660645307229
OK,0.004283243321883512,2.628886820457525,0.007926634935117945,GPA33,0.010138214943368591
OK,8.343049856965186e-98,20.95558646745215,0.0695953648633175,POU2F1,8.86328908624752e-97
OK,0.00014188755525615254,3.629677891100309,0.01186672132149427,CD247,3.966247608939952e-4
OK,2.2124248117355357e-98,21.01868923534934,0.0698010817967374,CREG1,2.3573909995488443e-97
OK,9.659738779798994e-166,27.412766555566257,0.09108438367124314,MPZL1,1.3738935932183761e-164
OK,0.0023526554654626506,2.8265451568339066,0.009246167255724849,ADCY10,0.005773194373102683
OK,1.9562786862333334e-242,33.230445074224974,0.11044715758231181,MPC2,3.431048778039174e-241
OK,9.572949639271861e-11,6.368040000132485,0.02105386738392774,DCAF6,3.719878813205165e-10
OK,4.2826896580688394e-122,23.468463799140544,0.07794187082650804,GPR161,5.163792996409616e-121
OK,7.903049488818068e-80,18.88277442134788,0.0626977842291862,TIPRL,7.516047198480735e-79
OK,1.0409959526596497e-9,5.99127737350832,0.019798334167224388,SFT2D2,3.8957968706157955e-9
OK,3.973071621010556e-6,4.466629869456728,0.014702776826541914,TBX19,1.2402508353510568e-5
OK,0,110.59976282775078,0.3677396026477273,DPT,0
OK,6.798765957338413e-4,3.203060696838393,0.00998289786832184,LINC00970,0.0017724158415866366
OK,0,66.02504459181344,0.21958703794980608,ATP1B1,0
OK,1.8574150917173175e-23,9.9113789781737,0.03284044533681396,NME7,9.83329308185457e-23
OK,3.588072354662172e-24,10.074311733473266,0.0332687162649587,Z99758.1,1.91945756877025e-23
OK,3.0381375306565053e-4,3.428186665569738,0.011269339873068744,BLZF1,8.206186293122465e-4
OK,5.198987947376917e-39,13.012431734682425,0.04313330203221561,CCDC181,3.50870319734682e-38
OK,6.944458605744907e-115,22.75143302569298,0.07557291723907894,SLC19A2,8.057150268710852e-114
OK,1.3742880165589363e-15,7.901821155662868,0.02615148559630597,KIFAP3,6.15994760385495e-15
OK,1.9331624018672907e-8,5.4968512876222,0.01700760902562685,METTL11B,6.849082506454592e-8
OK,1.3656244851016645e-5,4.1947896794183634,0.013805623445123342,GORAB,4.127336164508551e-5
OK,0,78.5140886973162,0.261148479158301,PRRX1,0
OK,3.2899641053127835e-9,5.801308835553971,0.019141957775524143,Z97200.1,1.2087584351970421e-8
OK,0.0038345772753531748,2.666298585436379,0.008713761130413316,BX284613.2,0.009134480055645077
OK,0.00891532652582702,2.3691161460622476,0.007589224049066046,FMO3,0.020114364094947063
OK,3.059884822382094e-52,15.164028516946304,0.04963626083790592,FMO2,2.3559382521481092e-51
